,year_built,residential_units,commercial_units,land_sqft,gross_sqft,total_units,sale_price,NumBldgs,NumFloors,sale_month,sale_day
8589,1910,3,0,1308,1800,3,2195000,1,3,8,15
8602,1899,2,0,2000,3360,2,2190000,1,3,5,11
8603,1899,3,0,1908,2709,3,2190000,1,3,10,26
8620,1899,2,0,2025,4280,2,2185000,1,3,3,17
8621,2015,1,0,1275,2295,1,2185000,1,3,5,24
8628,1914,2,2,2000,5100,4,2181250,1,3,9,7
8634,1901,3,0,1125,2322,3,2178000,1,3,12,7
8636,1901,2,0,1513,2860,2,2176157,1,3,4,10
8654,1905,2,0,1550,2480,2,2175000,2,3,7,24
8656,1899,3,0,1658,3024,3,2175000,1,3,6,22
8657,1899,3,0,1658,3024,3,2175000,1,3,2,6
8658,2015,1,0,1275,2295,1,2175000,1,3,1,30
8660,1930,4,2,1875,4125,6,2175000,1,3,2,8
8661,1901,2,0,2621,1756,2,2175000,1,2,11,22
8666,1899,3,0,1513,1980,3,2174000,1,3,6,30
8702,1920,1,0,2500,3528,1,2160000,1,2.5,2,2
8703,1899,2,0,2000,1640,2,2160000,2,2,11,29
8784,1925,1,0,3800,2372,1,2150000,2,2,8,23
8785,1930,2,0,5640,4361,2,2150000,2,2.75,3,31
8786,1899,2,0,1500,2640,2,2150000,1,3,2,2
8787,1899,2,0,2000,3600,2,2150000,1,3,7,7
8788,1899,2,0,1592,2520,2,2150000,1,3,2,10
8789,1915,2,0,1755,2706,2,2150000,1,3,9,29
8790,1899,2,0,2000,1848,2,2150000,1,2,8,9
8791,1899,2,0,2000,1800,2,2150000,1,2,8,9
8792,2015,1,0,1275,2295,1,2150000,1,3,2,6
8793,1930,2,0,3775,2612,2,2150000,2,2.5,11,2
8794,1901,2,0,1500,3000,2,2150000,1,2,8,11
8795,1901,2,0,2227,2040,2,2150000,1,2,9,1
8834,2006,2,0,4350,3672,2,2139900,1,3,6,21
8845,2015,3,0,3025,3785,3,2138325,1,3,3,16
8852,1899,2,0,1743,3260,2,2135000,1,3,1,3
8885,1901,2,0,1505,3512,2,2125000,2,2,9,25
8888,1901,3,0,1875,2484,3,2125000,1,3,11,15
8889,1899,3,0,1675,2028,3,2125000,1,3,3,29
8890,1910,2,0,2500,1892,2,2125000,1,2,8,10
8913,1905,1,0,5775,4566,1,2115000,2,2.5,3,1
8914,1920,1,0,1800,2328,1,2115000,1,3,4,18
8928,1899,2,0,2000,3195,2,2110000,1,2,11,22
8931,1910,2,0,1800,1836,2,2110000,1,2,12,11
8940,1970,3,0,2970,3300,3,2100500,1,2,8,8
9104,1910,1,0,4187,1774,1,2100000,2,2,4,13
9105,1910,1,0,2000,3000,1,2100000,1,2,8,7
9108,1899,1,0,1014,1728,1,2100000,1,2,4,5
9109,1970,3,0,2003,3534,3,2100000,1,3,7,5
9110,1970,3,0,2604,5655,3,2100000,1,3,5,12
9112,1920,4,0,3005,3680,4,2100000,1,2,4,7
9114,1927,2,2,1987,4485,4,2100000,1,3,4,10
9115,1899,2,0,1560,3516,2,2100000,1,3,10,31
9116,1910,3,0,1717,2856,3,2100000,1,3,10,30
9118,1931,2,1,1700,2320,3,2100000,1,3,5,4
9119,1931,0,1,4602,660,1,2100000,1,1,3,22
9124,1920,1,0,5000,2569,1,2100000,2,2.5,10,20
9125,1933,0,1,5000,4525,1,2100000,2,2,12,28
9126,1905,1,0,2050,2776,1,2100000,1,2,6,23
9127,1931,1,1,3518,4332,2,2100000,2,2,2,13
9128,1901,2,0,1875,2096,2,2100000,1,2,7,6
9130,1930,3,0,2500,2850,3,2100000,1,3,2,6
9131,1920,3,0,1100,2380,3,2100000,1,3,12,12
9132,1931,6,0,2500,4125,6,2100000,1,3,3,20
9133,1920,2,0,5000,3212,2,2100000,2,2,6,22
9134,1965,1,0,6000,3048,1,2100000,1,3,12,11
9135,1901,1,0,1280,2040,1,2100000,1,2,5,9
9136,1899,2,0,1667,1608,2,2100000,1,2,11,16
9138,1901,2,0,1800,1890,2,2100000,1,2,5,30
9139,1899,2,0,1875,2160,2,2100000,1,2,4,11
9145,1899,2,0,1760,2172,2,2100000,1,3,6,20
9146,1930,1,1,1250,1408,2,2100000,1,2,4,13
9147,1899,2,0,1875,1360,2,2100000,1,2,12,14
9151,1899,3,0,2274,3520,3,2100000,1,3,2,16
9152,1920,1,0,1800,1938,1,2100000,1,2,1,13
9153,1925,2,0,1700,2160,2,2100000,1,2,12,21
9206,1910,0,1,3376,4560,1,2090000,1,2,12,27
9233,1915,2,0,2227,2343,2,2080000,1,2,5,8
9236,1899,3,0,2000,3300,3,2080000,1,3,12,12
9240,1930,4,0,2563,3600,4,2079000,1,3,8,29
9268,1905,1,0,6000,3258,1,2075000,2,2.5,1,18
9269,1933,2,1,1600,3600,3,2075000,1,3,1,31
9270,1910,1,0,3000,1926,1,2075000,2,2.5,3,16
9272,1931,3,0,1667,3299,3,2075000,2,3,10,19
9317,1920,6,0,2504,5625,6,2060000,1,3,2,23
9318,1899,2,0,2083,2208,2,2060000,1,2,8,9
9326,1960,1,0,5000,3237,1,2057000,1,3,10,24
9328,1915,1,0,5000,2565,1,2056000,2,2.5,6,21
9399,1901,1,0,5750,2386,1,2050000,1,2.5,5,16
9400,1899,2,0,3102,3168,2,2050000,2,3,5,2
9401,1931,2,0,1520,2886,2,2050000,1,3,6,19
9402,1931,6,0,2700,6075,6,2050000,1,3,7,12
9403,1925,1,0,4000,1822,1,2050000,2,2.5,12,18
9404,1899,3,0,2000,2700,3,2050000,1,3,10,17
9405,1899,1,0,679,1056,1,2050000,1,2,12,1
9407,1901,3,0,2314,2349,3,2050000,1,2,8,14
9408,1920,6,0,2800,5400,6,2050000,1,3,1,12
9410,2015,1,0,1275,2295,1,2050000,1,3,5,16
9411,1901,3,0,1667,2208,3,2050000,1,2,9,28
9412,1901,3,0,1207,2736,3,2050000,1,3,11,28
9414,1899,2,0,1700,2295,2,2050000,1,2,3,1
9415,1910,1,0,1667,1120,1,2050000,1,2,10,18
9436,1931,4,1,1960,3900,5,2045000,1,3,5,15
9444,1901,2,0,1600,2544,2,2040000,1,2,8,2
9450,1910,3,0,2000,2700,3,2037500,1,3,6,16
9520,1910,4,0,1500,5750,4,2025000,1,3,7,20
9522,1935,3,0,1953,3016,3,2025000,1,3,6,5
9523,1899,2,0,1035,1776,2,2025000,1,2,2,24
9524,1931,0,1,2500,3875,1,2025000,1,2,6,2
9525,1931,0,3,2500,6625,3,2025000,1,3,6,2
9539,1915,1,0,3750,2105,1,2020000,2,2.5,8,8
9540,1910,3,0,900,1440,3,2020000,1,3,12,1
9549,2015,3,0,2900,3654,3,2016135,1,3,1,12
9568,2015,3,0,2900,3654,3,2005952,1,3,1,5
9572,1915,3,0,1925,3236,3,2005000,1,3,9,26
9833,1910,1,0,5467,3296,1,2000000,2,2.5,10,16
9836,1952,3,1,1875,3000,4,2000000,1,3,9,21
9837,1928,4,2,2000,5400,6,2000000,1,3,10,6
9838,1900,6,0,2500,3588,6,2000000,1,3,8,17
9839,1925,1,0,3005,3700,1,2000000,1,2,12,19
9840,1925,2,0,2905,1836,2,2000000,1,2,11,16
9841,1931,2,1,1500,4356,3,2000000,1,2,7,13
9842,1901,3,0,2504,3600,3,2000000,1,3,8,28
9845,1899,3,0,2050,4225,3,2000000,1,3,9,28
9846,1905,4,0,2200,3784,4,2000000,1,3,12,5
9847,1899,1,0,610,1056,1,2000000,1,2,4,17
9849,1900,4,0,2183,2401,4,2000000,1,3,1,27
9850,1925,2,0,2250,5774,2,2000000,1,3,4,26
9855,1974,0,1,5926,3300,1,2000000,1,1.5,7,12
9857,1905,2,0,2050,2144,2,2000000,1,2,1,4
9862,1930,2,0,4000,1962,2,2000000,1,2.5,9,28
9863,1921,4,0,2650,3444,4,2000000,1,2,11,30
9864,1925,1,0,3750,3604,1,2000000,1,2.75,8,2
9865,1930,0,1,4295,1364,1,2000000,2,1,9,15
9871,1920,2,0,1875,1800,2,2000000,1,2,3,13
9873,1910,3,0,1638,3240,3,2000000,2,3,11,16
9874,1940,4,1,1613,3900,5,2000000,1,3,7,28
9875,1910,2,0,1825,1500,2,2000000,1,2,10,24
9876,1920,4,1,2500,3900,5,2000000,1,3,7,13
9930,1901,2,0,1441,1770,2,1999999,1,2,11,8
9936,1901,1,0,1013,1800,1,1999000,1,3,8,21
9973,1920,1,0,3306,1936,1,1990000,2,2,9,12
9974,1910,3,0,1500,3475,3,1990000,1,2.5,11,21
9975,1901,2,0,1500,1384,2,1990000,1,2,8,10
9976,1905,2,0,1786,2115,2,1990000,2,2,11,13
9984,1905,2,0,2000,3192,2,1987000,1,2,1,23
10000,1925,2,0,4820,2612,2,1985000,1,2,11,6
10001,1916,2,0,3092,4200,2,1985000,1,3,2,14
10017,1910,2,0,1600,2700,2,1980000,1,2,6,23
10018,1899,2,0,2500,2220,2,1980000,1,3,3,2
10019,1928,2,1,1800,2500,3,1980000,2,3,3,16
10025,1903,4,0,2491,3588,4,1978125,1,3,2,13
10031,1931,6,0,2500,4500,6,1975550,1,3,4,6
10060,1980,3,0,2003,4080,3,1975000,1,3,1,24
10062,1930,4,0,1675,2281,4,1975000,1,3,4,20
10064,1924,6,0,3592,3842,6,1975000,2,2,6,19
10065,1910,3,0,2500,3375,3,1975000,1,3,11,30
10066,1800,4,0,1785,2772,4,1975000,1,3,5,3
10089,1901,2,0,2500,3000,2,1970000,1,2,5,12
10090,1930,4,1,1341,5775,5,1970000,1,3,5,5
10124,1920,2,0,2500,2074,2,1955000,2,2,5,3
10206,1925,2,1,1900,4006,3,1950000,1,3,11,30
10207,1910,2,0,6000,2519,2,1950000,2,2.75,7,27
10208,1930,3,0,6000,2733,3,1950000,2,2.75,9,26
10210,1925,1,0,3005,2764,1,1950000,2,2.5,2,15
10212,1931,6,0,2500,4875,6,1950000,1,3,5,15
10216,1950,0,1,2500,0,1,1950000,1,1,3,2
10218,1910,1,0,2100,1780,1,1950000,1,2,1,13
10219,1920,1,0,3167,0,1,1950000,2,2.5,1,18
10220,1930,4,0,1714,3082,4,1950000,1,2,8,17
10221,1920,5,0,1875,4125,5,1950000,1,3,5,1
10223,2006,1,0,4000,3000,1,1950000,2,2.5,6,9
10224,1920,1,0,4000,1792,1,1950000,1,2.5,8,8
10228,1910,3,0,1910,2760,3,1950000,1,3,6,14
10278,1905,2,0,2000,3600,2,1940000,1,3,6,2
10279,1931,4,0,3063,5500,4,1940000,1,3,3,17
10280,1899,2,0,2500,1300,2,1940000,1,2,8,29
10369,1905,3,0,1875,2625,3,1925000,1,3,9,8
10371,1920,2,1,1440,2088,3,1925000,1,3,10,25
10373,1920,1,0,3500,2060,1,1925000,2,2,3,28
10383,1933,4,1,2160,5170,5,1922500,1,3,7,17
10398,1920,2,0,5000,2587,2,1920000,1,2.75,8,15
10400,1931,1,0,1100,1992,1,1920000,1,3,8,15
10401,1968,0,1,3005,3800,1,1920000,1,1,9,29
10643,1899,1,0,2000,2520,1,1900000,1,2,3,30
10644,1899,2,0,1600,2400,2,1900000,1,2,8,18
10645,1899,2,0,2000,2400,2,1900000,1,2,8,15
10646,1910,2,0,2517,2466,2,1900000,1,3,9,28
10647,1931,3,0,2000,3600,3,1900000,1,3,9,7
10648,1900,3,0,1667,2248,3,1900000,1,3,6,28
10649,1899,3,0,1505,2268,3,1900000,1,2,11,27
10650,1931,6,0,2500,3750,6,1900000,1,3,6,6
10652,1930,2,2,1620,3600,4,1900000,2,3,4,11
10653,1920,2,0,2705,2800,2,1900000,2,2,3,16
10654,1970,2,0,2267,3630,2,1900000,1,3,9,18
10655,1920,2,0,2454,2400,2,1900000,2,2,7,10
10656,1910,3,0,2003,3420,3,1900000,1,2,9,11
10660,1906,3,1,2000,3300,4,1900000,1,3,7,20
10662,1920,1,0,2688,5160,1,1900000,1,3.5,3,30
10664,1931,4,1,1600,4320,5,1900000,1,3,6,27
10665,1899,1,0,5012,1836,1,1900000,1,2.5,12,13
10667,1933,3,0,4350,3375,3,1900000,1,2.5,9,7
10668,1930,6,0,1759,3300,6,1900000,1,3,5,30
10669,1910,1,0,2100,2900,1,1900000,1,2,3,30
10670,1931,6,0,2115,4500,6,1900000,1,3,10,13
10671,1910,3,0,1545,4776,3,1900000,1,3,11,14
10672,1931,0,0,2583,2250,0,1900000,2,3,7,26
10674,1925,1,0,3750,2400,1,1900000,2,2,9,18
10675,1925,1,0,4000,2989,1,1900000,1,2.75,6,8
10676,1910,1,0,3000,2475,1,1900000,1,2.5,9,13
10681,1900,2,0,1050,2331,2,1900000,1,2,2,17
10682,1930,2,0,1010,1800,2,1900000,1,2,8,25
10686,1931,6,0,2400,3600,6,1900000,1,3,1,3
10687,1930,2,1,1600,2520,3,1900000,1,3,2,23
10688,1905,3,0,1611,1288,3,1900000,1,2,4,26
10689,2014,1,0,647,1310,1,1900000,1,2.5,11,14
10691,1920,6,0,2500,3375,6,1900000,1,3,5,18
10692,1920,6,0,1794,3450,6,1900000,1,3,10,11
10693,1910,6,0,2550,3750,6,1900000,1,3,2,2
10695,1920,1,0,1800,2560,1,1900000,1,2,8,30
10696,1950,0,1,5000,5000,1,1900000,1,1,7,20
10742,1931,6,0,2000,6000,6,1898148,2,3,6,30
10781,1910,2,0,2000,2000,2,1890000,1,2,6,30
10782,1910,2,0,2003,2160,2,1890000,1,2,8,24
10783,1899,2,0,1600,1400,2,1890000,1,2,3,20
10784,1910,2,0,1825,1400,2,1890000,1,2,3,20
10794,1920,2,0,2003,2080,2,1888000,1,2,2,24
10795,1931,1,0,950,1862,1,1888000,1,3,8,7
10797,1905,3,0,3200,4416,3,1887500,1,2,9,13
10829,1936,1,1,2000,2500,2,1881250,1,2,9,7
10838,1920,2,1,1600,3500,3,1880000,1,3,6,26
10839,1931,0,3,2000,4000,3,1880000,1,2,11,29
10842,1940,1,0,4000,1636,1,1880000,2,2.5,12,12
10846,1931,0,3,1500,3762,3,1879010,1,3,5,9
10894,1899,3,0,2000,3640,3,1875000,1,3,11,30
10896,1920,2,0,2500,2520,2,1875000,2,2,3,31
10912,1901,2,0,3000,2844,2,1872000,1,2,4,20
10927,1899,2,0,1800,3240,2,1870000,1,3,2,10
10928,1899,3,0,1509,2916,3,1870000,1,3,5,24
10931,1910,2,0,1667,1360,2,1869507,1,2,11,27
10943,1915,2,0,2000,2400,2,1865000,1,2,1,12
10945,1915,3,0,2800,2850,3,1865000,1,3,6,15
10973,1905,2,0,2006,3432,2,1860000,1,2,10,5
10974,1965,1,0,4800,3200,1,1860000,1,2,10,18
10975,1960,1,0,4833,4080,1,1860000,1,2,7,7
10992,1931,4,0,2000,2400,4,1855000,1,3,1,25
11122,1931,1,1,1900,2850,2,1850000,1,2,7,13
11123,1910,2,0,3000,3120,2,1850000,2,2,6,30
11124,1899,2,0,2000,2400,2,1850000,1,2,8,7
11125,1900,4,0,2000,3850,4,1850000,1,3,2,22
11126,1930,4,1,2714,4169,5,1850000,1,3,8,31
11127,1931,4,0,2775,3510,4,1850000,1,2,12,13
11128,1931,4,0,2775,3510,4,1850000,1,2,10,13
11129,1925,2,0,2003,2916,2,1850000,1,2,12,22
11130,1931,2,1,1228,3828,3,1850000,1,3,2,15
11131,1899,3,0,1767,2989,3,1850000,1,2.75,8,28
11132,1905,1,0,2570,3690,1,1850000,1,3,12,15
11133,1901,3,0,2570,3800,3,1850000,1,3,12,1
11136,1910,3,0,2175,2116,3,1850000,1,3,1,26
11139,1933,3,0,2486,3072,3,1850000,1,3,6,26
11141,1901,1,0,877,732,1,1850000,1,2,4,5
11142,1901,2,0,1842,1890,2,1850000,1,2,2,15
11143,1931,6,0,2504,3750,6,1850000,1,3,5,23
11144,1899,2,0,2500,1820,2,1850000,1,3,8,29
11145,1935,2,0,1600,2592,2,1850000,1,2,11,28
11147,1899,3,0,1900,2850,3,1850000,1,3,4,25
11175,1901,3,0,1700,3060,3,1849000,1,3,4,5
11195,1930,6,0,2667,4810,6,1843486,1,3,11,14
11211,1931,4,0,2775,3510,4,1840000,1,2,7,21
11234,1899,2,0,1460,3200,2,1835000,1,3,1,30
11248,1920,2,0,1667,1580,2,1832850,1,2,11,27
11272,1905,2,0,6560,2870,2,1830000,1,2.75,1,5
11273,1920,3,0,3005,1968,3,1830000,2,2,9,22
11274,1910,2,0,1725,1700,2,1830000,1,2,1,19
11334,1980,3,0,2222,3400,3,1825000,1,2,6,14
11336,1920,2,0,2705,2856,2,1825000,2,2,12,21
11337,1901,2,0,1567,2025,2,1825000,1,3,1,4
11338,1915,2,0,4000,2459,2,1825000,1,2.5,12,27
11339,1899,2,0,1750,2364,2,1825000,1,2,10,23
11340,1899,2,0,1517,1806,2,1825000,1,2,9,13
11344,1910,2,0,1270,4494,2,1825000,1,2,4,5
11367,1910,1,0,2500,1656,1,1820000,1,2,3,27
11451,2006,3,0,2500,3900,3,1800500,1,3,9,27
11452,1925,1,0,5000,2988,1,1800500,2,2.5,6,22
11453,1925,1,0,3400,2115,1,1800500,2,2.5,12,8
11685,1935,3,0,3342,3112,3,1800000,2,2.5,3,7
11686,1997,3,0,2812,4215,3,1800000,1,3,7,12
11687,1921,2,1,1785,3219,3,1800000,1,3,6,13
11688,1899,2,0,1875,2558,2,1800000,1,2,8,18
11689,1899,2,0,2000,3600,2,1800000,1,3,7,7
11690,1899,3,0,2000,2576,3,1800000,1,2,8,22
11691,1899,3,0,2000,3600,3,1800000,1,3,6,29
11692,1910,5,0,1875,2363,5,1800000,1,3,6,1
11693,1899,4,0,2000,3360,4,1800000,1,3,2,16
11695,1930,2,0,3756,2080,2,1800000,2,2,8,9
11698,1912,4,2,2525,5625,6,1800000,1,3,8,2
11699,1931,2,3,3760,3664,5,1800000,2,3,6,29
11700,1931,2,1,1017,2139,3,1800000,1,3,4,25
11703,1915,2,0,2409,1848,2,1800000,1,2,10,18
11705,1905,5,0,2180,3977,5,1800000,1,3,12,22
11707,1931,5,1,1881,4680,6,1800000,1,3,1,20
11709,1931,2,1,1870,3330,3,1800000,2,3,11,30
11712,1899,3,0,2000,2200,3,1800000,1,3,2,1
11713,1901,2,0,2421,2232,2,1800000,2,3,9,8
11714,1901,3,0,1500,1890,3,1800000,1,3,7,7
11717,1910,1,1,3480,4154,2,1800000,2,2.75,2,8
11718,1925,2,0,4527,2936,2,1800000,2,2,3,30
11723,1899,1,0,1808,2028,1,1800000,1,3,6,1
11724,1901,2,0,1307,1440,2,1800000,1,2,5,22
11725,1899,3,0,1925,2736,3,1800000,1,3,8,23
11726,1910,2,0,5500,1560,2,1800000,2,2,3,15
11727,1910,3,0,2500,2250,3,1800000,1,3,4,7
11789,1925,5,1,1600,4200,6,1799000,1,3,1,13
11809,1899,2,0,1967,2478,2,1795000,1,2,1,4
11833,1950,1,0,5000,3900,1,1790000,1,2.5,5,3
11845,1935,2,0,2504,1872,2,1785000,2,2,6,19
11846,1901,2,0,1333,1560,2,1785000,1,3,5,31
11884,1928,1,1,1207,2400,2,1780000,1,2,7,28
11885,1931,2,0,2000,1800,2,1780000,1,2,4,26
11889,1910,1,0,3706,5268,1,1780000,2,3,2,17
11897,1980,2,0,2279,3400,2,1778000,1,2,11,13
11945,1919,2,1,1700,3300,3,1775000,1,3,6,27
11946,1899,3,0,1700,2924,3,1775000,1,3,1,24
11947,1910,3,0,1600,3000,3,1775000,1,3,12,21
11948,1920,1,1,4914,6640,2,1775000,1,2,7,20
11949,1910,1,0,2075,2904,1,1775000,1,2,7,11
11952,1930,2,0,6000,2164,2,1775000,2,2,3,30
11953,1905,6,0,2583,5657,6,1775000,1,3,7,20
11954,1998,2,0,2750,3500,2,1775000,1,2.5,2,28
11955,1899,1,0,1523,1100,1,1775000,1,2,9,6
11957,1910,2,1,2500,2640,3,1775000,1,3,6,7
11958,1940,3,0,5000,3375,3,1775000,1,3,11,7
11980,1905,1,0,4956,1608,1,1770000,2,2.75,2,1
11981,1899,2,0,1800,2664,2,1770000,1,2,5,8
11983,1900,6,0,2500,3420,6,1770000,2,3,5,8
12003,1899,2,0,1800,2256,2,1765000,1,2,6,29
12026,1915,2,0,2500,3192,2,1760000,1,2,6,20
12027,1925,2,0,2100,1838,2,1760000,1,2.5,11,10
12049,1905,1,0,2400,2048,1,1755000,1,2,7,18
12050,1901,2,0,1800,1728,2,1753110,1,2,6,15
12228,1920,1,0,4000,2283,1,1750000,2,2.75,10,2
12229,1931,6,0,2500,5100,6,1750000,1,3,12,28
12230,1931,6,0,2442,5760,6,1750000,1,3,8,4
12231,1931,4,2,1547,3480,6,1750000,1,3,7,13
12232,1899,2,0,1992,2280,2,1750000,1,2,7,18
12233,1910,2,0,1667,2001,2,1750000,1,2,8,24
12234,1905,2,0,1800,3024,2,1750000,1,3,9,29
12235,1899,3,0,1275,3060,3,1750000,1,3,6,16
12236,1930,2,0,4000,2680,2,1750000,2,2,8,28
12237,1931,4,0,2500,3120,4,1750000,1,2,6,15
12238,1920,2,0,2730,2680,2,1750000,2,2,1,12
12239,1925,2,0,2650,3000,2,1750000,1,2,1,6
12240,1960,3,0,2003,3720,3,1750000,1,3,8,17
12242,1930,3,0,1317,2763,3,1750000,1,3,11,1
12244,1899,1,0,1667,2668,1,1750000,1,3,6,9
12245,1910,2,0,2670,4176,2,1750000,2,2,1,26
12247,1930,2,0,2600,1782,2,1750000,1,2,5,4
12248,1901,1,0,2450,3348,1,1750000,1,3,1,27
12250,1930,0,3,2710,4938,3,1750000,2,2,6,13
12251,1901,3,0,1625,2064,3,1750000,1,3,5,23
12253,1957,0,1,4245,3284,1,1750000,1,1,10,16
12255,1901,3,0,1181,2400,3,1750000,1,3,10,19
12256,1915,1,0,1491,2160,1,1750000,1,2,4,28
12258,1899,3,0,2090,3136,3,1750000,1,3,5,22
12259,1899,3,0,1934,3904,3,1750000,1,3,8,24
12301,1901,3,0,2000,3360,3,1749000,1,3,11,9
12303,1910,2,0,2489,2711,2,1749000,1,2,12,11
12304,1899,3,0,2101,2565,3,1749000,1,3,8,10
12306,1955,2,0,2900,3465,2,1748000,1,2,12,26
12328,1925,1,0,3000,2282,1,1745000,1,2.5,11,2
12341,1912,4,1,1875,4125,5,1740520,1,3,5,10
12371,1931,6,0,2500,4125,6,1735000,1,3,3,13
12372,1905,6,0,2500,4125,6,1735000,1,3,3,31
12373,1901,3,0,1900,3423,3,1735000,1,3,8,10
12374,1899,2,1,1450,2700,3,1735000,1,2,6,29
12375,1910,2,0,2003,2080,2,1735000,1,2,9,19
12423,1940,3,0,2523,3144,3,1730000,1,3,1,18
12424,1990,3,0,2000,3300,3,1730000,1,3,12,14
12426,1920,6,0,3000,3300,6,1730000,2,3,10,13
12427,1901,1,0,2000,3856,1,1730000,1,3,10,27
12439,1880,5,0,1719,4700,5,1728000,1,3,5,5
12494,1901,2,0,1505,2268,2,1725000,1,2,5,25
12495,1901,4,0,2000,5000,4,1725000,1,3,5,8
12496,1910,2,0,2513,2400,2,1725000,2,2,9,6
12499,1899,2,0,1667,2668,2,1725000,1,3,2,6
12500,1899,2,0,2445,2660,2,1725000,1,2,3,21
12501,1910,2,0,2000,2128,2,1725000,1,2,3,20
12503,1910,3,0,1875,2250,3,1725000,1,3,6,22
12504,1931,2,1,2000,3040,3,1725000,1,3,2,1
12505,1930,1,0,2891,1660,1,1725000,2,2,3,23
12506,1899,3,0,1200,3200,3,1725000,1,3,1,17
12545,1930,3,0,2500,2640,3,1720000,2,2,10,20
12546,1975,2,1,2504,5745,3,1720000,1,3,4,4
12547,1901,2,0,1283,2268,2,1720000,1,3,1,4
12548,1910,1,0,1669,1700,1,1720000,1,2,5,22
12562,1931,4,2,2115,4593,6,1715000,1,3,10,25
12565,1899,2,0,2000,3120,2,1712500,1,2,6,2
12582,1899,2,0,1853,3200,2,1710000,1,3,10,18
12583,1930,1,0,2805,2421,1,1710000,2,3,1,5
12584,1940,2,0,6000,2970,2,1710000,2,2.5,10,12
12585,1901,2,0,1925,2685,2,1710000,1,2,11,15
12594,1899,1,0,1800,2268,1,1707000,1,2,10,12
12595,1910,3,0,1800,2430,3,1707000,1,3,4,10
12611,1925,5,0,2504,3120,5,1705000,1,2,10,5
12613,1910,1,0,4000,3070,1,1705000,1,2.75,5,30
12805,1925,0,4,2000,3800,4,1700000,1,2,4,7
12806,1925,1,0,4408,3321,1,1700000,2,2.5,10,26
12807,1925,2,0,3000,2320,2,1700000,2,2,2,10
12808,1899,2,0,2000,2160,2,1700000,1,2,1,13
12809,1899,2,0,1667,2250,2,1700000,1,3,6,13
12810,1899,2,0,2000,2100,2,1700000,1,2,3,14
12811,1899,2,0,1620,3240,2,1700000,1,3,10,12
12812,1899,3,0,1500,3600,3,1700000,1,3,5,25
12813,1899,3,0,1200,2160,3,1700000,1,2,7,17
12814,1899,2,0,1667,3000,2,1700000,1,3,6,27
12815,1899,3,0,2050,3444,3,1700000,1,3,1,18
12816,1900,4,0,1667,2672,4,1700000,1,3,2,1
12817,1920,1,0,4000,2855,1,1700000,2,2.75,11,29
12821,1931,0,1,4500,4500,1,1700000,1,1,12,4
12822,1910,1,0,2000,2280,1,1700000,1,3,5,30
12825,1899,1,0,2489,3326,1,1700000,1,2,12,22
12826,1899,2,0,2000,2976,2,1700000,1,3,6,16
12832,1910,1,0,4000,1888,1,1700000,2,2.75,8,29
12834,1899,1,0,5450,4150,1,1700000,2,2.75,1,25
12835,1910,1,0,4000,3963,1,1700000,2,2.5,4,25
12836,1901,1,0,2000,2764,1,1700000,1,2,8,21
12839,1899,2,0,1800,1620,2,1700000,1,2,5,16
12841,1927,4,0,2650,3600,4,1700000,1,2,8,8
12842,1899,2,0,2500,1980,2,1700000,1,2,10,19
12843,1901,2,0,2106,1696,2,1700000,1,2,7,19
12844,1901,2,0,2000,2580,2,1700000,1,2,4,6
12845,1925,1,0,3224,1984,1,1700000,1,2,5,2
12846,1910,1,0,4000,2762,1,1700000,2,2.75,8,3
12847,1940,1,0,4000,2517,1,1700000,1,2,8,8
12848,1920,1,0,5000,3046,1,1700000,2,2,3,23
12849,1930,2,0,3360,2620,2,1700000,1,2,5,10
12850,1928,4,0,2856,3402,4,1700000,2,2,7,7
12853,1931,2,1,1350,3135,3,1700000,1,3,9,28
12854,1915,3,0,2500,2700,3,1700000,1,2,8,17
12908,1899,3,0,1875,3480,3,1699000,1,3,5,26
12930,1931,0,1,6333,3800,1,1695000,2,1,3,30
12936,1901,2,0,2003,3213,2,1695000,1,2,4,28
12964,1905,2,0,2400,2048,2,1690000,1,2,6,1
12988,1899,3,0,1900,1710,3,1685000,1,2,12,8
12989,1931,5,0,2550,4385,5,1685000,1,3,2,22
13025,1926,2,1,1800,3024,3,1680000,2,3,6,27
13026,1899,2,0,1667,2700,2,1680000,1,2,5,10
13027,1991,3,0,2200,3465,3,1680000,1,2,6,21
13028,1931,4,0,3000,3312,4,1680000,1,2,7,26
13032,1980,3,0,3030,3448,3,1680000,1,2,6,29
13094,1922,6,0,2500,5475,6,1675000,1,3,8,22
13095,1899,2,0,1800,2622,2,1675000,1,2,10,11
13096,1965,3,0,2000,3720,3,1675000,1,3,2,6
13098,1910,1,0,2100,3780,1,1675000,1,3,7,20
13099,1910,2,0,2650,4176,2,1675000,2,2,3,22
13100,1955,0,1,2925,2925,1,1675000,1,1,5,15
13101,1925,1,0,5333,2652,1,1675000,2,2.75,3,17
13102,1915,1,0,4000,2730,1,1675000,2,2.5,1,4
13103,1927,3,1,3500,5359,4,1675000,2,3,7,7
13105,1901,2,0,1875,1512,2,1675000,1,2,12,12
13109,1920,2,0,1800,2560,2,1675000,1,2,7,27
13134,1899,3,0,1875,2520,3,1670000,1,3,10,31
13136,1899,3,0,1284,2080,3,1670000,1,3,4,20
13146,2014,3,0,1900,2808,3,1668911,1,3,8,25
13194,1910,4,0,1842,2530,4,1660000,1,3,1,18
